"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
5786,499,1,1,1,2009/12/16 0:00:00,63,0,0,\24895,113,0,0,\0,0,"ﾌｰﾄﾞﾌﾟﾛｾｯｻｰ","H",21,12,16,0,"13311","10101",1,2010/01/07 0:00:00,"H2112-0046",46,,,0
5787,508,1,1,1,2009/12/25 0:00:00,63,0,0,\21060,113,0,0,\0,0,"ﾌｨﾙﾀｰ","H",21,12,25,0,"13311","10101",1,2010/01/07 0:00:00,"H2112-0055",55,,,0
5788,509,1,1,1,2009/12/25 0:00:00,61,0,0,\6690,113,0,0,\0,0,"灯油代","H",21,12,25,0,"13309","10101",1,2010/01/07 0:00:00,"H2112-0056",56,,,0
5789,510,1,1,1,2009/12/25 0:00:00,47,0,0,\37800,113,0,0,\0,0,"9～11月分　ﾓﾊﾞｲﾙ","H",21,12,25,0,"13213","10101",1,2010/01/07 0:00:00,"H2112-0057",57,,,0
5790,511,1,1,1,2009/12/25 0:00:00,36,0,0,\16000,113,0,0,\0,0,"7～12月分　職員旅費","H",21,12,25,0,"13202","10101",1,2010/01/07 0:00:00,"H2112-0058",58,,,0
5791,512,1,1,1,2009/12/25 0:00:00,60,0,0,\10270,113,0,0,\0,0,"ｶﾞｽ料金","H",21,12,25,0,"13308","10101",1,2010/01/07 0:00:00,"H2112-0059",59,,,0
5792,447,1,1,1,2009/11/30 0:00:00,47,0,0,\33600,113,0,0,\0,0,"浄化清掃","H",21,11,30,0,"13213","10101",1,2010/01/07 0:00:00,"H2111-0036",36,,,0
5793,448,1,1,1,2009/11/30 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",21,11,30,0,"13213","10101",1,2010/01/07 0:00:00,"H2111-0037",37,,,0
5794,449,1,1,1,2009/11/30 0:00:00,53,0,0,\22686,113,0,0,\0,0,"ﾐﾙｸ代","H",21,11,30,0,"13301","10101",1,2010/01/07 0:00:00,"H2111-0038",38,,,0
5795,450,1,1,1,2009/11/30 0:00:00,53,0,0,\2260,113,0,0,\0,0,"肉代","H",21,11,30,0,"13301","10101",1,2010/01/07 0:00:00,"H2111-0039",39,,,0
5796,451,1,1,1,2009/11/30 0:00:00,39,0,0,\25800,113,0,0,\0,0,"ｽﾄｰﾌﾞ","H",21,11,30,0,"13205","10101",1,2010/01/07 0:00:00,"H2111-0040",40,,,0
5797,452,1,1,1,2009/11/30 0:00:00,36,0,0,\1200,113,0,0,\0,0,"駐車料金","H",21,11,30,0,"13202","10101",1,2010/01/07 0:00:00,"H2111-0041",41,,,0
5798,453,1,1,1,2009/11/30 0:00:00,53,0,0,\1980,113,0,0,\0,0,"ﾐﾙｸ代","H",21,11,30,0,"13301","10101",1,2010/01/07 0:00:00,"H2111-0042",42,,,0
5799,513,1,1,1,2009/12/25 0:00:00,29,0,0,\2090200,171,0,0,\0,0,"12月分　職員本俸","H",21,12,25,0,"13102","10113",1,2010/01/07 0:00:00,"H2112-0060",60,,,0
5800,514,1,1,1,2009/12/25 0:00:00,30,0,0,\235641,171,0,0,\0,0,"12月分　職員諸手当","H",21,12,25,0,"13103","10113",1,2010/01/07 0:00:00,"H2112-0061",61,,,0
5801,515,1,1,1,2009/12/25 0:00:00,31,0,0,\294540,171,0,0,\0,0,"12月分　非常勤賃金","H",21,12,25,0,"13104","10113",1,2010/01/07 0:00:00,"H2112-0062",62,,,0
5802,516,1,1,1,2009/12/25 0:00:00,31,0,0,\283270,171,0,0,\0,0,"嘱託医手当","H",21,12,25,0,"13104","10113",1,2010/01/07 0:00:00,"H2112-0063",63,2010/01/12 0:00:00,,0
5803,517,1,1,1,2009/12/25 0:00:00,171,0,0,\6990,34,0,0,\0,0,"12月分　雇用預り","H",21,12,25,0,"10113","13107",1,2010/01/07 0:00:00,"H2112-0064",64,,,0
5804,518,1,1,1,2009/12/25 0:00:00,171,0,0,\217666,34,0,0,\0,0,"12月分　社保預り","H",21,12,25,0,"10113","13107",1,2010/01/07 0:00:00,"H2112-0065",65,,,0
5805,519,1,1,1,2009/12/25 0:00:00,171,0,0,\144300,143,0,0,\0,0,"12月分　住民税預り","H",21,12,25,0,"10113","11103",1,2010/01/07 0:00:00,"H2112-0066",66,,,0
5806,520,1,1,1,2009/12/25 0:00:00,143,0,0,\139354,171,0,0,\0,0,"12月分　年末調整額","H",21,12,25,0,"11103","10113",1,2010/01/07 0:00:00,"H2112-0067",67,,,0
5807,521,1,1,1,2009/12/25 0:00:00,171,0,0,\18500,143,0,0,\0,0,"嘱託医源泉　預り","H",21,12,25,0,"10113","11103",1,2010/01/12 0:00:00,"H2112-0068",68,2010/01/12 0:00:00,,0
5808,528,1,1,1,2010/01/07 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,1,7,0,"10101","10102",1,2010/03/23 0:00:00,"H2201-0004",4,,,0
5809,529,1,1,1,2010/01/07 0:00:00,34,0,0,\137361,114,0,0,\0,0,"労働保険支払い","H",22,1,7,0,"13107","10102",1,2010/03/23 0:00:00,"H2201-0005",5,,,0
5810,530,1,1,1,2010/01/07 0:00:00,53,0,0,\113843,114,0,0,\0,0,"給食代","H",22,1,7,0,"13301","10102",1,2010/03/23 0:00:00,"H2201-0006",6,,,0
5811,535,1,1,1,2010/01/12 0:00:00,143,0,0,\121268,114,0,0,\0,0,"12月分　所得税支払い","H",22,1,12,0,"11103","10102",1,2010/03/23 0:00:00,"H2201-0011",11,,,0
5812,536,1,1,1,2010/01/12 0:00:00,143,0,0,\144300,114,0,0,\0,0,"12月分　住民税支払い","H",22,1,12,0,"11103","10102",1,2010/03/23 0:00:00,"H2201-0012",12,,,0
5813,537,1,1,1,2010/01/18 0:00:00,114,0,0,\2885220,6,0,0,\0,0,"1月分　加古川市運営費","H",22,1,18,0,"10102","01301",1,2010/03/23 0:00:00,"H2201-0013",13,,,0
5814,539,1,1,1,2010/01/20 0:00:00,114,0,0,\57750,6,0,0,\0,0,"1月分　稲美町運営費","H",22,1,20,0,"10102","01301",1,2010/03/23 0:00:00,"H2201-0015",15,,,0
5815,540,1,1,1,2010/01/20 0:00:00,114,0,0,\181700,6,0,0,\0,0,"1月分　高砂市運営費","H",22,1,20,0,"10102","01301",1,2010/03/23 0:00:00,"H2201-0016",16,,,0
5816,542,1,1,1,2010/01/25 0:00:00,53,0,0,\5000,114,0,0,\0,0,"購買代金","H",22,1,25,0,"13301","10102",1,2010/03/23 0:00:00,"H2201-0018",18,,,0
5817,543,1,1,1,2010/01/25 0:00:00,114,0,0,\1500000,202,0,0,\0,0,"積立金取崩","H",22,1,25,0,"10102","04404",1,2010/03/23 0:00:00,"H2201-0019",19,2010/03/24 0:00:00,,0
5818,544,1,1,1,2010/01/25 0:00:00,114,0,0,\1086,12,0,0,\0,0,"定期利息","H",22,1,25,0,"10102","01901",1,2010/03/23 0:00:00,"H2201-0020",20,,,0
5819,545,1,1,1,2010/01/25 0:00:00,171,0,0,\2153643,114,0,0,\0,0,"1月分　職員給与","H",22,1,25,0,"10113","10102",1,2010/03/23 0:00:00,"H2201-0021",21,,,0
5820,546,1,1,1,2010/01/25 0:00:00,47,0,0,\85050,114,0,0,\0,0,"KIｼｽﾃﾑ　会計処理","H",22,1,25,0,"13213","10102",1,2010/03/23 0:00:00,"H2201-0022",22,,,0
5821,547,1,1,1,2010/01/25 0:00:00,39,0,0,\74879,114,0,0,\0,0,"PC代","H",22,1,25,0,"13205","10102",1,2010/03/23 0:00:00,"H2201-0023",23,,,0
5822,559,1,1,1,2010/01/27 0:00:00,50,0,0,\3045,114,0,0,\0,0,"ｿﾆｰﾌｧｲﾅﾝｽ","H",22,1,27,0,"13216","10102",1,2010/03/23 0:00:00,"H2201-0035",35,,,0
5823,560,1,1,1,2010/01/27 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,1,27,0,"10101","10102",1,2010/03/23 0:00:00,"H2201-0036",36,,,0
5824,567,1,1,1,2010/02/01 0:00:00,44,0,0,\16946,114,0,0,\0,0,"電話料金","H",22,2,1,0,"13210","10102",1,2010/03/23 0:00:00,"H2202-0001",1,,,0
5825,568,1,1,1,2010/02/01 0:00:00,60,0,0,\49274,114,0,0,\0,0,"電気料金","H",22,2,1,0,"13308","10102",1,2010/03/23 0:00:00,"H2202-0002",2,,,0
5826,569,1,1,1,2010/02/01 0:00:00,60,0,0,\2100,114,0,0,\0,0,"ｶﾞｽ料金","H",22,2,1,0,"13308","10102",1,2010/03/23 0:00:00,"H2202-0003",3,,,0
5827,570,1,1,1,2010/02/01 0:00:00,34,0,0,\1220001,114,0,0,\0,0,"12月分　社保支払い","H",22,2,1,0,"13107","10102",1,2010/03/23 0:00:00,"H2202-0004",4,,,0
5828,572,1,1,1,2010/02/02 0:00:00,53,0,0,\117045,114,0,0,\0,0,"給食代","H",22,2,2,0,"13301","10102",1,2010/03/23 0:00:00,"H2202-0006",6,,,0
5829,573,1,1,1,2010/02/03 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ","H",22,2,3,0,"13216","10102",1,2010/03/23 0:00:00,"H2202-0007",7,,,0
5830,574,1,1,1,2010/02/03 0:00:00,50,0,0,\39900,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,2,3,0,"13216","10102",1,2010/03/23 0:00:00,"H2202-0008",8,,,0
5831,576,1,1,1,2010/02/08 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ　ﾈｯﾄ使用料","H",22,2,8,0,"13210","10102",1,2010/03/23 0:00:00,"H2202-0010",10,,,0
5832,579,1,1,1,2010/02/09 0:00:00,143,0,0,\181020,114,0,0,\0,0,"税金等支払い","H",22,2,9,0,"11103","10102",1,2010/03/23 0:00:00,"H2202-0013",13,,,0
5833,580,1,1,1,2010/02/09 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,2,9,0,"10101","10102",1,2010/03/23 0:00:00,"H2202-0014",14,,,0
5834,587,1,1,1,2010/02/15 0:00:00,60,0,0,\19153,114,0,0,\0,0,"水道料金","H",22,2,15,0,"13308","10102",1,2010/03/23 0:00:00,"H2202-0021",21,,,0
5835,589,1,1,1,2010/02/16 0:00:00,114,0,0,\2694960,6,0,0,\0,0,"2月分　加古川市運営費","H",22,2,16,0,"10102","01301",1,2010/03/23 0:00:00,"H2202-0023",23,,,0
5836,591,1,1,1,2010/02/19 0:00:00,114,0,0,\174690,6,0,0,\0,0,"2月分　稲美町運営費","H",22,2,19,0,"10102","01301",1,2010/03/23 0:00:00,"H2202-0025",25,,,0
5837,594,1,1,1,2010/02/25 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,2,25,0,"10101","10102",1,2010/03/23 0:00:00,"H2202-0028",28,,,0
5838,595,1,1,1,2010/02/25 0:00:00,171,0,0,\2205341,114,0,0,\0,0,"2月分　職員給与","H",22,2,25,0,"10113","10102",1,2010/03/23 0:00:00,"H2202-0029",29,,,0
5839,531,1,1,1,2010/01/07 0:00:00,53,0,0,\27560,113,0,0,\0,0,"ﾐﾙｸ","H",22,1,7,0,"13301","10101",1,2010/03/23 0:00:00,"H2201-0007",7,,,0
5840,534,1,1,1,2010/01/08 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",22,1,8,0,"13213","10101",1,2010/03/23 0:00:00,"H2201-0010",10,,,0
5841,538,1,1,1,2010/01/19 0:00:00,54,0,0,\2780,113,0,0,\0,0,"ﾃｨｯｼｭ","H",22,1,19,0,"13302","10101",1,2010/03/23 0:00:00,"H2201-0014",14,,,0
5842,541,1,1,1,2010/01/20 0:00:00,61,0,0,\17250,113,0,0,\0,0,"灯油代","H",22,1,20,0,"13309","10101",1,2010/03/23 0:00:00,"H2201-0017",17,,,0
5843,548,1,1,1,2010/01/25 0:00:00,44,0,0,\16536,113,0,0,\0,0,"電話料金","H",22,1,25,0,"13210","10101",1,2010/03/23 0:00:00,"H2201-0024",24,,,0
5844,549,1,1,1,2010/01/25 0:00:00,53,0,0,\22850,113,0,0,\0,0,"肉","H",22,1,25,0,"13301","10101",1,2010/03/23 0:00:00,"H2201-0025",25,,,0
5845,561,1,1,1,2010/01/27 0:00:00,50,0,0,\10460,113,0,0,\0,0,"ﾌﾞﾛｰﾄﾞﾊﾞﾝﾄﾞﾙｰﾀｰ","H",22,1,27,0,"13216","10101",1,2010/03/23 0:00:00,"H2201-0037",37,,,0
5846,562,1,1,1,2010/01/27 0:00:00,38,0,0,\8412,113,0,0,\0,0,"ﾄｲﾚﾏｯﾄ","H",22,1,27,0,"13204","10101",1,2010/03/23 0:00:00,"H2201-0038",38,,,0
5847,563,1,1,1,2010/01/27 0:00:00,54,0,0,\2108,113,0,0,\0,0,"おしりふき","H",22,1,27,0,"13302","10101",1,2010/03/23 0:00:00,"H2201-0039",39,,,0
5848,564,1,1,1,2010/01/28 0:00:00,62,0,0,\9082,113,0,0,\0,0,"食洗機洗剤","H",22,1,28,0,"13310","10101",1,2010/03/23 0:00:00,"H2201-0040",40,,,0
5849,565,1,1,1,2010/01/29 0:00:00,53,0,0,\6405,113,0,0,\0,0,"お菓子","H",22,1,29,0,"13301","10101",1,2010/03/23 0:00:00,"H2201-0041",41,,,0
5850,566,1,1,1,2010/01/29 0:00:00,47,0,0,\24570,113,0,0,\0,0,"ｽﾀﾝﾀﾞｰﾄﾞ　園舎防火調整","H",22,1,29,0,"13213","10101",1,2010/03/23 0:00:00,"H2201-0042",42,,,0
5851,571,1,1,1,2010/02/01 0:00:00,44,0,0,\12600,113,0,0,\0,0,"共立ｻｰﾋﾞｽ　ｲﾝﾀｰﾈｯﾄ","H",22,2,1,0,"13210","10101",1,2010/03/23 0:00:00,"H2202-0005",5,,,0
5852,575,1,1,1,2010/02/03 0:00:00,61,0,0,\13740,113,0,0,\0,0,"灯油代","H",22,2,3,0,"13309","10101",1,2010/03/23 0:00:00,"H2202-0009",9,,,0
5853,577,1,1,1,2010/02/08 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",22,2,8,0,"13213","10101",1,2010/03/23 0:00:00,"H2202-0011",11,,,0
5854,578,1,1,1,2010/02/08 0:00:00,58,0,0,\2538,113,0,0,\0,0,"布","H",22,2,8,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0012",12,,,0
5855,581,1,1,1,2010/02/09 0:00:00,54,0,0,\2039,113,0,0,\0,0,"ﾃｨｯｼｭ","H",22,2,9,0,"13302","10101",1,2010/03/23 0:00:00,"H2202-0015",15,,,0
5856,582,1,1,1,2010/02/10 0:00:00,53,0,0,\18709,113,0,0,\0,0,"ﾐﾙｸ代","H",22,2,10,0,"13301","10101",1,2010/03/23 0:00:00,"H2202-0016",16,,,0
5857,583,1,1,1,2010/02/10 0:00:00,58,0,0,\4132,113,0,0,\0,0,"布","H",22,2,10,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0017",17,,,0
5858,584,1,1,1,2010/02/12 0:00:00,38,0,0,\3246,113,0,0,\0,0,"ｺﾋﾟｰ用紙","H",22,2,12,0,"13204","10101",1,2010/03/23 0:00:00,"H2202-0018",18,,,0
5859,585,1,1,1,2010/02/12 0:00:00,58,0,0,\35322,113,0,0,\0,0,"画用紙他","H",22,2,12,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0019",19,,,0
5860,586,1,1,1,2010/02/12 0:00:00,58,0,0,\1284,113,0,0,\0,0,"布","H",22,2,12,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0020",20,,,0
5861,588,1,1,1,2010/02/15 0:00:00,58,0,0,\4815,113,0,0,\0,0,"CD","H",22,2,15,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0022",22,,,0
5862,590,1,1,1,2010/02/17 0:00:00,53,0,0,\5800,113,0,0,\0,0,"菓子","H",22,2,17,0,"13301","10101",1,2010/03/23 0:00:00,"H2202-0024",24,,,0
5863,592,1,1,1,2010/02/22 0:00:00,58,0,0,\2347,113,0,0,\0,0,"布","H",22,2,22,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0026",26,,,0
5864,593,1,1,1,2010/02/24 0:00:00,44,0,0,\12600,113,0,0,\0,0,"共立ｻｰﾋﾞｽ　ｲﾝﾀｰﾈｯﾄ","H",22,2,24,0,"13210","10101",1,2010/03/23 0:00:00,"H2202-0027",27,,,0
5865,596,1,1,1,2010/02/25 0:00:00,43,0,0,\35000,113,0,0,\0,0,"電気工事","H",22,2,25,0,"13209","10101",1,2010/03/23 0:00:00,"H2202-0030",30,2010/03/29 0:00:00,,0
5866,604,1,1,1,2010/02/26 0:00:00,58,0,0,\4780,113,0,0,\0,0,"花","H",22,2,26,0,"13306","10101",1,2010/03/23 0:00:00,"H2202-0038",38,,,0
5867,606,1,1,1,2010/02/27 0:00:00,61,0,0,\23906,113,0,0,\0,0,"灯油代","H",22,2,27,0,"13309","10101",1,2010/03/23 0:00:00,"H2202-0040",40,,,0
5868,607,1,1,1,2010/02/27 0:00:00,44,0,0,\8268,113,0,0,\0,0,"電話料金","H",22,2,27,0,"13210","10101",1,2010/03/23 0:00:00,"H2202-0041",41,,,0
5869,608,1,1,1,2010/02/28 0:00:00,53,0,0,\16540,113,0,0,\0,0,"肉","H",22,2,28,0,"13301","10101",1,2010/03/23 0:00:00,"H2202-0042",42,,,0
5870,532,1,1,1,2010/01/07 0:00:00,34,0,0,\449795,114,0,0,\0,0,"11月分　社保支払い","H",22,1,7,0,"13107","10102",1,2010/03/24 0:00:00,"H2201-0008",8,,,0
5871,533,1,1,1,2010/01/07 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ　ﾈｯﾄ使用料","H",22,1,7,0,"13210","10102",1,2010/03/24 0:00:00,"H2201-0009",9,,,0
5872,525,1,1,1,2010/01/04 0:00:00,44,0,0,\11355,114,0,0,\0,0,"12月分　電話料金","H",22,1,4,0,"13210","10102",1,2010/03/24 0:00:00,"H2201-0001",1,,,0
5873,526,1,1,1,2010/01/04 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ　","H",22,1,4,0,"13216","10102",1,2010/03/24 0:00:00,"H2201-0002",2,,,0
5874,527,1,1,1,2010/01/04 0:00:00,50,0,0,\39900,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,1,4,0,"13216","10102",1,2010/03/24 0:00:00,"H2201-0003",3,,,0
5875,550,1,1,1,2010/01/25 0:00:00,29,0,0,\2090200,171,0,0,\0,0,"1月分　職員本俸","H",22,1,25,0,"13102","10113",1,2010/03/24 0:00:00,"H2201-0026",26,,,0
5876,551,1,1,1,2010/01/25 0:00:00,30,0,0,\215986,171,0,0,\0,0,"1月分　職員諸手当","H",22,1,25,0,"13103","10113",1,2010/03/24 0:00:00,"H2201-0027",27,,,0
5877,552,1,1,1,2010/01/25 0:00:00,31,0,0,\253060,171,0,0,\0,0,"1月分　非常勤賃金","H",22,1,25,0,"13104","10113",1,2010/03/24 0:00:00,"H2201-0028",28,,,0
5878,553,1,1,1,2010/01/25 0:00:00,171,0,0,\6917,34,0,0,\0,0,"1月分　雇用預り","H",22,1,25,0,"10113","13107",1,2010/03/24 0:00:00,"H2201-0029",29,,,0
5879,554,1,1,1,2010/01/25 0:00:00,171,0,0,\217666,34,0,0,\0,0,"1月分　社保預り","H",22,1,25,0,"10113","13107",1,2010/03/24 0:00:00,"H2201-0030",30,,,0
5880,555,1,1,1,2010/01/25 0:00:00,171,0,0,\36720,143,0,0,\0,0,"1月分　所得税預り","H",22,1,25,0,"10113","11103",1,2010/03/24 0:00:00,"H2201-0031",31,,,0
5881,556,1,1,1,2010/01/25 0:00:00,171,0,0,\144300,143,0,0,\0,0,"1月分　住民税預り","H",22,1,25,0,"10113","11103",1,2010/03/24 0:00:00,"H2201-0032",32,,,0
5882,597,1,1,1,2010/02/25 0:00:00,29,0,0,\2090200,171,0,0,\0,0,"2月分　職員本俸","H",22,2,25,0,"13102","10113",1,2010/03/24 0:00:00,"H2202-0031",31,,,0
5883,598,1,1,1,2010/02/25 0:00:00,30,0,0,\240603,171,0,0,\0,0,"2月分　職員諸手当","H",22,2,25,0,"13103","10113",1,2010/03/24 0:00:00,"H2202-0032",32,,,0
5884,599,1,1,1,2010/02/25 0:00:00,31,0,0,\281100,171,0,0,\0,0,"2月分　非常勤賃金","H",22,2,25,0,"13104","10113",1,2010/03/24 0:00:00,"H2202-0033",33,,,0
5885,600,1,1,1,2010/02/25 0:00:00,171,0,0,\7006,34,0,0,\0,0,"2月分　雇用預り","H",22,2,25,0,"10113","13107",1,2010/03/24 0:00:00,"H2202-0034",34,,,0
5886,601,1,1,1,2010/02/25 0:00:00,171,0,0,\217666,34,0,0,\0,0,"2月分　社保預り","H",22,2,25,0,"10113","13107",1,2010/03/24 0:00:00,"H2202-0035",35,,,0
5887,602,1,1,1,2010/02/25 0:00:00,171,0,0,\37590,143,0,0,\0,0,"2月分　所得税預り","H",22,2,25,0,"10113","11103",1,2010/03/24 0:00:00,"H2202-0036",36,,,0
5888,603,1,1,1,2010/02/25 0:00:00,171,0,0,\144300,143,0,0,\0,0,"2月分　住民税預り","H",22,2,25,0,"10113","11103",1,2010/03/24 0:00:00,"H2202-0037",37,,,0
5898,557,1,1,2,2010/01/25 0:00:00,202,0,0,\1500000,138,0,0,\0,0,"振替","H",22,1,25,0,"04404","10314",1,2010/03/24 0:00:00,"H2201-0033",33,2010/03/24 0:00:00,,0
5899,558,1,1,1,2010/01/25 0:00:00,198,0,0,\1500000,210,0,0,\0,0,"振替","H",22,1,25,0,"11504","27304",1,2010/03/24 0:00:00,"H2201-0034",34,2010/03/24 0:00:00,,0
5900,609,1,1,1,2010/03/01 0:00:00,44,0,0,\12041,114,0,0,\0,0,"電話料金","H",22,3,1,0,"13210","10102",1,2010/04/20 0:00:00,"H2203-0001",1,,,0
5901,610,1,1,1,2010/03/01 0:00:00,60,0,0,\46541,114,0,0,\0,0,"電気料金","H",22,3,1,0,"13308","10102",1,2010/04/20 0:00:00,"H2203-0002",2,,,0
5902,611,1,1,1,2010/03/01 0:00:00,60,0,0,\2100,114,0,0,\0,0,"ｶﾞｽ料金","H",22,3,1,0,"13308","10102",1,2010/04/20 0:00:00,"H2203-0003",3,,,0
5903,612,1,1,1,2010/03/01 0:00:00,50,0,0,\3045,114,0,0,\0,0,"ｿﾆｰﾌｧｲﾅﾝｽ","H",22,3,1,0,"13216","10102",1,2010/04/20 0:00:00,"H2203-0004",4,,,0
5904,613,1,1,1,2010/03/01 0:00:00,34,0,0,\449795,114,0,0,\0,0,"1月分　社保支払い","H",22,3,1,0,"13107","10102",1,2010/04/20 0:00:00,"H2203-0005",5,,,0
5905,616,1,1,1,2010/03/03 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ","H",22,3,3,0,"13216","10102",1,2010/04/20 0:00:00,"H2203-0008",8,,,0
5906,617,1,1,1,2010/03/03 0:00:00,53,0,0,\39900,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,3,3,0,"13301","10102",1,2010/04/20 0:00:00,"H2203-0009",9,,,0
5907,620,1,1,1,2010/03/05 0:00:00,53,0,0,\109691,114,0,0,\0,0,"2月分　給食材料費","H",22,3,5,0,"13301","10102",1,2010/04/20 0:00:00,"H2203-0012",12,,,0
5908,621,1,1,1,2010/03/05 0:00:00,171,0,0,\489030,114,0,0,\0,0,"職員手当","H",22,3,5,0,"10113","10102",1,2010/04/20 0:00:00,"H2203-0013",13,,,0
5909,622,1,1,1,2010/03/08 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ　ﾈｯﾄ使用料","H",22,3,8,0,"13210","10102",1,2010/04/20 0:00:00,"H2203-0014",14,,,0
5910,624,1,1,1,2010/03/15 0:00:00,114,0,0,\256,12,0,0,\0,0,"預金利息","H",22,3,15,0,"10102","01901",1,2010/04/20 0:00:00,"H2203-0016",16,,,0
5911,625,1,1,1,2010/03/16 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,3,16,0,"10101","10102",1,2010/04/20 0:00:00,"H2203-0017",17,,,0
5912,630,1,1,1,2010/03/19 0:00:00,114,0,0,\174690,6,0,0,\0,0,"3月分　稲見町運営費","H",22,3,19,0,"10102","01301",1,2010/04/20 0:00:00,"H2203-0022",22,,,0
5913,631,1,1,1,2010/03/19 0:00:00,143,0,0,\181890,114,0,0,\0,0,"税金等支払い","H",22,3,19,0,"11103","10102",1,2010/04/20 0:00:00,"H2203-0023",23,,,0
5914,632,1,1,1,2010/03/19 0:00:00,113,0,0,\59738,114,0,0,\0,0,"小口現金引出し","H",22,3,19,0,"10101","10102",1,2010/04/20 0:00:00,"H2203-0024",24,,,0
5915,633,1,1,1,2010/03/19 0:00:00,49,0,0,\23600,114,0,0,\0,0,"火災保険支払い","H",22,3,19,0,"13215","10102",1,2010/04/20 0:00:00,"H2203-0025",25,,,0
5916,639,1,1,1,2010/03/23 0:00:00,38,0,0,\10211,114,0,0,\0,0,"ｷｬﾉﾝ","H",22,3,23,0,"13204","10102",1,2010/04/20 0:00:00,"H2203-0031",31,,,0
5917,642,1,1,1,2010/03/25 0:00:00,53,0,0,\3000,114,0,0,\0,0,"購買代金","H",22,3,25,0,"13301","10102",1,2010/04/20 0:00:00,"H2203-0034",34,,,0
5918,643,1,1,1,2010/03/25 0:00:00,171,0,0,\1915222,114,0,0,\0,0,"3月分　職員給与","H",22,3,25,0,"10113","10102",1,2010/04/20 0:00:00,"H2203-0035",35,,,0
5919,647,1,1,1,2010/03/26 0:00:00,60,0,0,\42606,114,0,0,\0,0,"電気料金","H",22,3,26,0,"13308","10102",1,2010/04/20 0:00:00,"H2203-0039",39,,,0
5920,648,1,1,1,2010/03/26 0:00:00,114,0,0,\334460,6,0,0,\0,0,"3月分　高砂市運営費","H",22,3,26,0,"10102","01301",1,2010/04/20 0:00:00,"H2203-0040",40,,,0
5921,649,1,1,1,2010/03/26 0:00:00,114,0,0,\2741260,6,0,0,\0,0,"3月分　加古川市運営費","H",22,3,26,0,"10102","01301",1,2010/04/20 0:00:00,"H2203-0041",41,,,0
5922,650,1,1,1,2010/03/26 0:00:00,171,0,0,\666520,114,0,0,\0,0,"3月分　職員給与","H",22,3,26,0,"10113","10102",1,2010/04/20 0:00:00,"H2203-0042",42,,,0
5923,662,1,1,1,2010/03/29 0:00:00,44,0,0,\3045,114,0,0,\0,0,"SO-NET","H",22,3,29,0,"13210","10102",1,2010/04/20 0:00:00,"H2203-0054",54,,,0
5924,663,1,1,1,2010/03/29 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,3,29,0,"10101","10102",1,2010/04/20 0:00:00,"H2203-0055",55,,,0
5925,664,1,1,1,2010/03/29 0:00:00,30,,0,\627000,114,0,0,\0,0,"処遇手当","H",22,3,29,0,"13103","10102",1,2010/04/20 0:00:00,"H2203-0056",56,,,0
5926,670,1,1,1,2010/03/30 0:00:00,60,0,0,\2100,114,0,0,\0,0,"ｶﾞｽ料金","H",22,3,30,0,"13308","10102",1,2010/04/20 0:00:00,"H2203-0062",62,,,0
