"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
36486,1743,1,3,1,2011/12/08 0:00:00,64,,0,\2300,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,12,8,0,"13312","10101",1,2012/01/13 0:00:00,"H2312-0049",49,2012/01/13 0:00:00,,0
36487,1736,1,3,1,2011/12/07 0:00:00,50,0,0,\21000,114,0,0,\0,0,"日立　ﾘｰｽ料","H",23,12,7,0,"13216","10102",1,2012/01/13 0:00:00,"H2312-0042",42,2012/01/13 0:00:00,,0
36488,1737,1,3,1,2011/12/07 0:00:00,35,0,0,\5670,113,0,0,\0,0,"検査ｾﾝﾀｰ　検便代","H",23,12,7,0,"13201","10101",1,2012/01/13 0:00:00,"H2312-0043",43,2012/01/13 0:00:00,,0
36489,1738,1,3,1,2011/12/07 0:00:00,35,0,0,\1890,113,0,0,\0,0,"検査ｾﾝﾀｰ　検便代(若草)","H",23,12,7,0,"13201","10101",1,2012/01/13 0:00:00,"H2312-0044",44,2012/01/13 0:00:00,,0
36490,1739,1,3,1,2011/12/07 0:00:00,45,0,0,\596,113,0,0,\0,0,"ﾎﾞﾝﾏﾙｼｪ　ｸﾘｰﾌﾟ　","H",23,12,7,0,"13211","10101",1,2012/01/13 0:00:00,"H2312-0045",45,2012/01/13 0:00:00,,0
36491,1740,1,3,1,2011/12/07 0:00:00,53,0,0,\196,113,0,0,\0,0,"MV　ｹﾁｬｯﾌﾟ","H",23,12,7,0,"13301","10101",1,2012/01/13 0:00:00,"H2312-0046",46,2012/01/13 0:00:00,,0
36492,1732,1,3,1,2011/12/05 0:00:00,38,0,0,\19597,114,0,0,\0,0,"第一電子","H",23,12,5,0,"13204","10102",1,2012/01/13 0:00:00,"H2312-0038",38,2012/01/13 0:00:00,,0
36493,1731,1,3,1,2011/12/05 0:00:00,38,0,0,\7350,114,0,0,\0,0,"第一電子(若草)","H",23,12,5,0,"13204","10102",1,2012/01/13 0:00:00,"H2312-0037",37,2012/01/13 0:00:00,,0
36494,1730,1,3,1,2011/12/05 0:00:00,50,0,0,\32550,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",23,12,5,0,"13216","10102",1,2012/01/13 0:00:00,"H2312-0036",36,2012/01/13 0:00:00,,0
36495,1734,1,3,1,2011/12/05 0:00:00,37,0,0,\500,113,0,0,\0,0,"親学推進協会　書籍","H",23,12,5,0,"13203","10101",1,2012/01/13 0:00:00,"H2312-0040",40,2012/01/13 0:00:00,,0
36496,1733,1,3,1,2011/12/05 0:00:00,37,0,0,\600,113,0,0,\0,0,"親学推進協会　書籍","H",23,12,5,0,"13203","10101",1,2012/01/13 0:00:00,"H2312-0039",39,2012/01/13 0:00:00,,0
36497,1715,1,3,1,2011/12/02 0:00:00,43,0,0,\13650,114,0,0,\0,0,"手洗器修理","H",23,12,2,0,"13209","10102",1,2012/01/13 0:00:00,"H2312-0021",21,2012/01/13 0:00:00,,0
36498,1713,1,3,1,2011/12/02 0:00:00,53,0,0,\271382,114,0,0,\0,0,"11月分　給食材料費","H",23,12,2,0,"13301","10102",1,2012/01/13 0:00:00,"H2312-0019",19,2012/01/13 0:00:00,,0
36499,1711,1,3,1,2011/12/02 0:00:00,50,0,0,\21840,114,0,0,\0,0,"AEDﾘｰｽ料(若草)","H",23,12,2,0,"13216","10102",1,2012/01/13 0:00:00,"H2312-0017",17,2012/01/13 0:00:00,,0
36500,1709,1,3,1,2011/12/02 0:00:00,35,0,0,\64800,114,0,0,\0,0,"東条診療所　予防接種","H",23,12,2,0,"13201","10102",1,2012/01/13 0:00:00,"H2312-0015",15,2012/01/13 0:00:00,,0
36501,1708,1,3,1,2011/12/02 0:00:00,113,0,0,\83100,114,0,0,\0,0,"小口現金引出し","H",23,12,2,0,"10101","10102",1,2012/01/13 0:00:00,"H2312-0014",14,2012/01/13 0:00:00,,0
36502,1706,1,3,1,2011/12/02 0:00:00,58,0,0,\54558,114,0,0,\0,0,"西部　ｺﾝﾎﾟ","H",23,12,2,0,"13306","10102",1,2012/01/13 0:00:00,"H2312-0012",12,2012/01/13 0:00:00,,0
36503,1703,1,3,1,2011/12/02 0:00:00,114,0,0,\5000,7,0,0,\0,0,"12月分　一時保育料","H",23,12,2,0,"10102","01401",1,2012/01/13 0:00:00,"H2312-0009",9,2012/01/13 0:00:00,,0
36504,1701,1,3,1,2011/12/02 0:00:00,114,0,0,\4000,7,0,0,\0,0,"11月分　休日保育","H",23,12,2,0,"10102","01401",1,2012/01/13 0:00:00,"H2312-0007",7,2012/01/13 0:00:00,,0
36505,1700,1,3,1,2011/12/02 0:00:00,114,0,0,\10500,7,0,0,\0,0,"11月分　一時保育料","H",23,12,2,0,"10102","01401",1,2012/01/13 0:00:00,"H2312-0006",6,2012/01/13 0:00:00,,0
36506,1717,1,3,1,2011/12/02 0:00:00,205,0,0,\56869,163,0,0,\0,0,"11月分　退職共済法人分","H",23,12,2,0,"15403","10112",1,2012/01/13 0:00:00,"H2312-0023",23,2012/01/13 0:00:00,,0
36507,1718,1,3,2,2011/12/02 0:00:00,204,0,0,\56869,205,0,0,\0,0,"11月分　退職共済振替","H",23,12,2,0,"10321","15403",1,2012/01/13 0:00:00,"H2312-0024",24,2012/01/13 0:00:00,,0
36508,1719,1,3,1,2011/12/02 0:00:00,145,0,0,\20000,113,0,0,\0,0,"園長へ返金","H",23,12,2,0,"11105","10101",1,2012/01/13 0:00:00,"H2312-0025",25,2012/01/13 0:00:00,,0
36509,1720,1,3,1,2011/12/02 0:00:00,48,0,0,\330,113,0,0,\0,0,"振込手数料","H",23,12,2,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0026",26,2012/01/13 0:00:00,,0
36510,1721,1,3,1,2011/12/02 0:00:00,48,0,0,\420,113,0,0,\0,0,"振込手数料","H",23,12,2,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0027",27,2012/01/13 0:00:00,,0
36511,1722,1,3,1,2011/12/02 0:00:00,48,0,0,\525,113,0,0,\0,0,"振込手数料","H",23,12,2,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0028",28,2012/01/13 0:00:00,,0
36512,1716,1,3,1,2011/12/02 0:00:00,143,0,0,\56869,163,0,0,\0,0,"11月分　退職共済預り分","H",23,12,2,0,"11103","10112",1,2012/01/13 0:00:00,"H2312-0022",22,2012/01/13 0:00:00,,0
36513,1695,1,3,1,2011/12/01 0:00:00,64,0,0,\2300,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,12,1,0,"13312","10101",1,2012/01/13 0:00:00,"H2312-0001",1,2012/01/13 0:00:00,,0
36514,1696,1,3,1,2011/12/01 0:00:00,58,0,0,\735,113,0,0,\0,0,"ﾀﾞｲｿｰ　毛糸","H",23,12,1,0,"13306","10101",1,2012/01/13 0:00:00,"H2312-0002",2,2012/01/13 0:00:00,,0
36515,1684,1,3,1,2011/11/30 0:00:00,34,0,0,\296541,114,0,0,\0,0,"10月分　社保法人分","H",23,11,30,0,"13107","10102",1,2011/12/07 0:00:00,"H2311-0197",197,2011/12/07 0:00:00,,0
36516,1693,1,3,1,2011/11/30 0:00:00,44,0,0,\525,113,0,0,\0,0,"ﾛｰｿﾝ　NTT回線使用料(若草)","H",23,11,30,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0206",206,2011/12/07 0:00:00,,0
36517,1692,1,3,1,2011/11/30 0:00:00,44,0,0,\2422,113,0,0,\0,0,"ﾛｰｿﾝ　NTT回線使用料(若草)","H",23,11,30,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0205",205,2011/12/07 0:00:00,,0
36518,1691,1,3,1,2011/11/30 0:00:00,44,0,0,\2527,113,0,0,\0,0,"ﾛｰｿﾝ　NTT回線使用料(若草)","H",23,11,30,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0204",204,2011/12/07 0:00:00,,0
36519,1690,1,3,1,2011/11/30 0:00:00,44,0,0,\2422,113,0,0,\0,0,"ﾛｰｿﾝ　NTT回線使用料","H",23,11,30,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0203",203,2011/12/07 0:00:00,,0
36520,1686,1,3,1,2011/11/30 0:00:00,58,0,0,\12000,163,0,0,\0,0,"11月分　英語講師料","H",23,11,30,0,"13306","10112",1,2011/12/07 0:00:00,"H2311-0199",199,2011/12/07 0:00:00,,0
36521,1688,1,3,1,2011/11/30 0:00:00,44,0,0,\3169,113,0,0,\0,0,"ﾛｰｿﾝ　NTT回線使用料","H",23,11,30,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0201",201,2011/12/07 0:00:00,,0
36522,1681,1,3,1,2011/11/30 0:00:00,114,0,0,\53740,6,0,0,\0,0,"11月分　神戸市運営費","H",23,11,30,0,"10102","01301",1,2011/12/07 0:00:00,"H2311-0194",194,2011/12/07 0:00:00,,0
36523,1694,1,3,1,2011/11/30 0:00:00,36,0,0,\8584,113,0,0,\0,0,"11月分　職員旅費","H",23,11,30,0,"13202","10101",1,2011/12/07 0:00:00,"H2311-0207",207,2012/01/13 0:00:00,,0
36524,1683,1,3,1,2011/11/30 0:00:00,114,0,0,\10395,50,0,0,\0,0,"ｵﾘｯｸｽ","H",23,11,30,0,"10102","13216",1,2011/12/07 0:00:00,"H2311-0196",196,2011/12/07 0:00:00,,0
36525,1689,1,3,1,2011/11/30 0:00:00,44,0,0,\2607,113,0,0,\0,0,"ﾛｰｿﾝ　NTT回線使用料","H",23,11,30,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0202",202,2011/12/07 0:00:00,,0
36526,1685,1,3,1,2011/11/30 0:00:00,143,0,0,\293674,114,0,0,\0,0,"10月分　社保預り分","H",23,11,30,0,"11103","10102",1,2011/12/07 0:00:00,"H2311-0198",198,2011/12/07 0:00:00,,0
36527,1682,1,3,1,2011/11/30 0:00:00,44,0,0,\7783,114,0,0,\0,0,"11月分　電話料金","H",23,11,30,0,"13210","10102",1,2011/12/07 0:00:00,"H2311-0195",195,2011/12/07 0:00:00,,0
36528,1687,1,3,1,2011/11/30 0:00:00,58,0,0,\1245,113,0,0,\0,0,"丸十　平ｺﾞﾑ","H",23,11,30,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0200",200,2011/12/07 0:00:00,,0
36529,1668,1,3,1,2011/11/28 0:00:00,44,0,0,\4840,114,0,0,\0,0,"ﾔﾌｰ使用料(若草)","H",23,11,28,0,"13210","10102",1,2011/12/07 0:00:00,"H2311-0181",181,2012/01/13 0:00:00,,0
36530,1666,1,3,1,2011/11/28 0:00:00,60,0,0,\28764,114,0,0,\0,0,"11月分　電気料金(若草)","H",23,11,28,0,"13308","10102",1,2011/12/07 0:00:00,"H2311-0179",179,2011/12/07 0:00:00,,0
36531,1670,1,3,1,2011/11/28 0:00:00,62,,0,\1236,113,0,0,\0,0,"ﾎｰﾑｽﾄｯｸ　ｽﾎﾟﾝｼﾞ","H",23,11,28,0,"13310","10101",1,2011/12/07 0:00:00,"H2311-0183",183,2011/12/07 0:00:00,,0
36532,1669,1,3,1,2011/11/28 0:00:00,44,0,0,\4855,114,0,0,\0,0,"ﾔﾌｰ使用料","H",23,11,28,0,"13210","10102",1,2011/12/07 0:00:00,"H2311-0182",182,2011/12/07 0:00:00,,0
36533,1665,1,3,1,2011/11/28 0:00:00,60,0,0,\37747,114,0,0,\0,0,"11月分　電気料金","H",23,11,28,0,"13308","10102",1,2011/12/07 0:00:00,"H2311-0178",178,2011/12/07 0:00:00,,0
36534,1667,1,3,1,2011/11/28 0:00:00,60,0,0,\12525,114,0,0,\0,0,"11月分　ｶﾞｽ料金","H",23,11,28,0,"13308","10102",1,2011/12/07 0:00:00,"H2311-0180",180,2011/12/07 0:00:00,,0
36535,1656,1,3,1,2011/11/25 0:00:00,113,,0,\20000,145,,0,\0,0,"園長より仮受","H",23,11,25,0,"10101","11105",1,2011/12/07 0:00:00,"H2311-0169",169,2011/12/07 0:00:00,,0
36536,1652,1,3,1,2011/11/25 0:00:00,114,0,0,\5370500,8,,0,\0,0,"加東市　延長保育補助金","H",23,11,25,0,"10102","01501",1,2011/12/07 0:00:00,"H2311-0165",165,2011/12/07 0:00:00,,0
36537,1653,1,3,1,2011/11/25 0:00:00,50,,0,\28980,114,0,0,\0,0,"NTTﾌｧｲﾅﾝｽ","H",23,11,25,0,"13216","10102",1,2011/12/07 0:00:00,"H2311-0166",166,2011/12/07 0:00:00,,0
36538,1655,1,3,1,2011/11/25 0:00:00,45,0,0,\993,113,0,0,\0,0,"ﾎﾞﾝﾏﾙｼｪ　ﾌﾚｯｼｭ","H",23,11,25,0,"13211","10101",1,2011/12/07 0:00:00,"H2311-0168",168,2011/12/07 0:00:00,,0
36539,1654,1,3,1,2011/11/25 0:00:00,45,0,0,\1530,113,0,0,\0,0,"ﾛｰｿﾝ　菓子","H",23,11,25,0,"13211","10101",1,2011/12/07 0:00:00,"H2311-0167",167,2011/12/07 0:00:00,,0
36540,1638,1,3,1,2011/11/24 0:00:00,58,0,0,\85000,163,0,0,\0,0,"ﾖｼﾀﾞ楽器　ﾄｰﾝﾁｬｲﾑ","H",23,11,24,0,"13306","10112",1,2011/12/07 0:00:00,"H2311-0151",151,2011/12/07 0:00:00,,0
36541,1639,1,3,1,2011/11/24 0:00:00,38,0,0,\1260,113,0,0,\0,0,"ぶんぐよしだ　ｺﾋﾟｰ用紙","H",23,11,24,0,"13204","10101",1,2011/12/07 0:00:00,"H2311-0152",152,2011/12/07 0:00:00,,0
36542,1637,1,3,1,2011/11/23 0:00:00,58,0,0,\861,113,0,0,\0,0,"喜久屋書店　ｽﾀﾝﾌﾟ台","H",23,11,23,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0150",150,2011/12/07 0:00:00,,0
36543,1625,1,3,1,2011/11/21 0:00:00,38,0,0,\294,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　ｺﾞﾐ袋(若草)","H",23,11,21,0,"13204","10101",1,2011/12/07 0:00:00,"H2311-0138",138,2011/12/07 0:00:00,,0
36544,1624,1,3,1,2011/11/21 0:00:00,45,0,0,\1992,113,0,0,\0,0,"MV　ｺｰﾋｰ","H",23,11,21,0,"13211","10101",1,2011/12/07 0:00:00,"H2311-0137",137,2011/12/07 0:00:00,,0
36545,1622,1,3,1,2011/11/21 0:00:00,58,0,0,\840,113,0,0,\0,0,"ｾﾘｱ　毛糸","H",23,11,21,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0135",135,2011/12/07 0:00:00,,0
36546,1627,1,3,1,2011/11/21 0:00:00,53,0,0,\964,113,0,0,\0,0,"ｻｰｸﾙK　休日保育給食","H",23,11,21,0,"13301","10101",1,2011/12/07 0:00:00,"H2311-0140",140,2011/12/07 0:00:00,,0
36547,1628,1,3,1,2011/11/21 0:00:00,54,0,0,\2088,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　石鹸","H",23,11,21,0,"13302","10101",1,2011/12/07 0:00:00,"H2311-0141",141,2011/12/07 0:00:00,,0
36548,1621,1,3,1,2011/11/21 0:00:00,50,0,0,\10395,114,0,0,\0,0,"ｵﾘｯｸｽ","H",23,11,21,0,"13216","10102",1,2011/12/07 0:00:00,"H2311-0134",134,2011/12/07 0:00:00,,0
36549,1626,1,3,1,2011/11/21 0:00:00,54,0,0,\1480,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　ﾊﾞﾝﾄﾞｴｲﾄﾞ","H",23,11,21,0,"13302","10101",1,2011/12/07 0:00:00,"H2311-0139",139,2011/12/07 0:00:00,,0
36550,1623,1,3,1,2011/11/21 0:00:00,37,0,0,\3000,113,0,0,\0,0,"こども園協会大会参加費","H",23,11,21,0,"13203","10101",1,2011/12/07 0:00:00,"H2311-0136",136,2011/12/07 0:00:00,,0
36551,1616,1,3,1,2011/11/18 0:00:00,58,0,0,\6110,113,0,0,\0,0,"東條花園　花苗","H",23,11,18,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0129",129,2011/12/07 0:00:00,,0
36552,1615,1,3,1,2011/11/18 0:00:00,58,0,0,\5120,113,0,0,\0,0,"ｺｰﾅﾝ　肥料","H",23,11,18,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0128",128,2011/12/07 0:00:00,,0
36553,1607,1,3,1,2011/11/17 0:00:00,64,0,0,\2300,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,11,17,0,"13312","10101",1,2011/12/07 0:00:00,"H2311-0120",120,2011/12/07 0:00:00,,0
36554,1610,1,3,1,2011/11/17 0:00:00,53,0,0,\790,113,0,0,\0,0,"MV　上新粉","H",23,11,17,0,"13301","10101",1,2011/12/07 0:00:00,"H2311-0123",123,2011/12/07 0:00:00,,0
36555,1609,1,3,1,2011/11/17 0:00:00,53,0,0,\2012,113,0,0,\0,0,"兵庫ﾔｸﾙﾄ","H",23,11,17,0,"13301","10101",1,2011/12/07 0:00:00,"H2311-0122",122,2011/12/07 0:00:00,,0
36556,1608,1,3,1,2011/11/17 0:00:00,58,0,0,\5000,113,0,0,\0,0,"11月分　音楽講師料","H",23,11,17,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0121",121,2011/12/07 0:00:00,,0
36557,1585,1,3,1,2011/11/16 0:00:00,143,0,0,\75900,163,0,0,\0,0,"11月分　住民税支払い","H",23,11,16,0,"11103","10112",1,2011/12/07 0:00:00,"H2311-0098",98,2011/12/07 0:00:00,,0
36558,1584,1,3,1,2011/11/16 0:00:00,143,0,0,\37020,163,0,0,\0,0,"11月分　所得税支払い","H",23,11,16,0,"11103","10112",1,2011/12/07 0:00:00,"H2311-0097",97,2011/12/07 0:00:00,,0
36559,1586,1,3,1,2011/11/16 0:00:00,142,0,0,\60000,163,0,0,\0,0,"邦近印刷","H",23,11,16,0,"11102","10112",1,2011/12/07 0:00:00,"H2311-0099",99,2011/12/07 0:00:00,,0
36560,1583,1,3,1,2011/11/16 0:00:00,47,0,0,\55000,114,0,0,\0,0,"特殊建築物定期調査","H",23,11,16,0,"13213","10102",1,2011/12/07 0:00:00,"H2311-0096",96,2011/12/07 0:00:00,,0
36561,1575,1,3,1,2011/11/16 0:00:00,114,0,0,\3549090,6,0,0,\0,0,"11月分　加東市運営費","H",23,11,16,0,"10102","01301",1,2011/12/07 0:00:00,"H2311-0088",88,2011/12/07 0:00:00,,0
36562,1577,1,3,1,2011/11/16 0:00:00,114,0,0,\2000,7,0,0,\0,0,"11月分　一時保育料","H",23,11,16,0,"10102","01401",1,2011/12/07 0:00:00,"H2311-0090",90,2011/12/07 0:00:00,,0
36563,1578,1,3,1,2011/11/16 0:00:00,171,0,0,\2146826,114,0,0,\0,0,"11月分　職員給与","H",23,11,16,0,"10113","10102",1,2011/12/07 0:00:00,"H2311-0091",91,2011/12/07 0:00:00,,0
36564,1581,1,3,1,2011/11/16 0:00:00,37,0,0,\56040,114,0,0,\0,0,"親学受講料","H",23,11,16,0,"13203","10102",1,2011/12/07 0:00:00,"H2311-0094",94,2011/12/07 0:00:00,,0
36565,1580,1,3,1,2011/11/16 0:00:00,113,0,0,\30000,114,0,0,\0,0,"小口現金引出し","H",23,11,16,0,"10101","10102",1,2011/12/07 0:00:00,"H2311-0093",93,2011/12/07 0:00:00,,0
36566,1582,1,3,1,2011/11/16 0:00:00,47,0,0,\55000,114,0,0,\0,0,"特殊建築物定期調査(若草)","H",23,11,16,0,"13213","10102",1,2011/12/07 0:00:00,"H2311-0095",95,2011/12/07 0:00:00,,0
36567,1603,1,3,1,2011/11/16 0:00:00,171,0,0,\76500,10,0,0,\0,0,"11月分　職員給食費","H",23,11,16,0,"10113","01701",1,2011/12/07 0:00:00,"H2311-0116",116,2011/12/07 0:00:00,,0
36568,1598,1,3,1,2011/11/16 0:00:00,171,0,0,\15570,34,0,0,\0,0,"11月分　雇用預り","H",23,11,16,0,"10113","13107",1,2011/12/07 0:00:00,"H2311-0111",111,2011/12/07 0:00:00,,0
36569,1597,1,3,1,2011/11/16 0:00:00,31,0,0,\336070,171,0,0,\0,0,"11月分　非常勤賃金(若草)","H",23,11,16,0,"13104","10113",1,2011/12/07 0:00:00,"H2311-0110",110,2011/12/07 0:00:00,,0
36570,1605,1,3,1,2011/11/16 0:00:00,40,,0,\3000,163,,0,\0,0,"邦近印刷","H",23,11,16,0,"13206","10112",1,2011/12/07 0:00:00,"H2311-0118",118,2011/12/07 0:00:00,,0
36571,1596,1,3,1,2011/11/16 0:00:00,30,0,0,\36088,171,0,0,\0,0,"11月分　職員諸手当(若草)","H",23,11,16,0,"13103","10113",1,2011/12/07 0:00:00,"H2311-0109",109,2011/12/07 0:00:00,,0
36572,1600,1,3,1,2011/11/16 0:00:00,171,0,0,\37020,143,0,0,\0,0,"11月分　所得税預り","H",23,11,16,0,"10113","11103",1,2011/12/07 0:00:00,"H2311-0113",113,2011/12/07 0:00:00,,0
36573,1601,1,3,1,2011/11/16 0:00:00,171,0,0,\75900,143,0,0,\0,0,"11月分　住民税預り","H",23,11,16,0,"10113","11103",1,2011/12/07 0:00:00,"H2311-0114",114,2011/12/07 0:00:00,,0
36574,1595,1,3,1,2011/11/16 0:00:00,29,0,0,\339700,171,0,0,\0,0,"11月分　職員俸給(若草)","H",23,11,16,0,"13102","10113",1,2011/12/07 0:00:00,"H2311-0108",108,2011/12/07 0:00:00,,0
36575,1602,1,3,1,2011/11/16 0:00:00,171,0,0,\56869,143,0,0,\0,0,"11月分　退職共済預り","H",23,11,16,0,"10113","11103",1,2011/12/07 0:00:00,"H2311-0115",115,2011/12/07 0:00:00,,0
36576,1599,1,3,1,2011/11/16 0:00:00,171,0,0,\293674,143,0,0,\0,0,"11月分　社保社保預り","H",23,11,16,0,"10113","11103",1,2011/12/07 0:00:00,"H2311-0112",112,2011/12/07 0:00:00,,0
36577,1604,1,3,1,2011/11/16 0:00:00,50,,0,\21840,114,,0,\0,0,"AEDﾘｰｽ料","H",23,11,16,0,"13216","10102",1,2011/12/07 0:00:00,"H2311-0117",117,2011/12/07 0:00:00,,0
36578,1588,1,3,1,2011/11/16 0:00:00,38,,0,\3517,113,0,0,\0,0,"郵便局　小口現金出納帳","H",23,11,16,0,"13204","10101",1,2011/12/07 0:00:00,"H2311-0101",101,2011/12/07 0:00:00,,0
36579,1589,1,3,1,2011/11/16 0:00:00,48,0,0,\525,113,0,0,\0,0,"振込手数料","H",23,11,16,0,"13214","10101",1,2011/12/07 0:00:00,"H2311-0102",102,2011/12/07 0:00:00,,0
36580,1590,1,3,1,2011/11/16 0:00:00,48,0,0,\735,113,0,0,\0,0,"振込手数料","H",23,11,16,0,"13214","10101",1,2011/12/07 0:00:00,"H2311-0103",103,2011/12/07 0:00:00,,0
36581,1591,1,3,1,2011/11/16 0:00:00,48,0,0,\735,113,0,0,\0,0,"振込手数料","H",23,11,16,0,"13214","10101",1,2011/12/07 0:00:00,"H2311-0104",104,2011/12/07 0:00:00,,0
36582,1592,1,3,1,2011/11/16 0:00:00,29,0,0,\1621500,171,0,0,\0,0,"11月分　職員俸給","H",23,11,16,0,"13102","10113",1,2011/12/07 0:00:00,"H2311-0105",105,2011/12/07 0:00:00,,0
36583,1593,1,3,1,2011/11/16 0:00:00,30,0,0,\122761,171,0,0,\0,0,"11月分　職員諸手当","H",23,11,16,0,"13103","10113",1,2011/12/07 0:00:00,"H2311-0106",106,2011/12/07 0:00:00,,0
36584,1594,1,3,1,2011/11/16 0:00:00,31,0,0,\246240,171,0,0,\0,0,"11月分　非常勤賃金","H",23,11,16,0,"13104","10113",1,2011/12/07 0:00:00,"H2311-0107",107,2011/12/07 0:00:00,,0
36585,1587,1,3,1,2011/11/16 0:00:00,37,0,0,\5800,113,0,0,\0,0,"郵便局　書籍","H",23,11,16,0,"13203","10101",1,2011/12/07 0:00:00,"H2311-0100",100,2011/12/07 0:00:00,,0
36586,1564,1,3,1,2011/11/15 0:00:00,44,0,0,\1890,113,0,0,\0,0,"GMOｲﾝﾀｰﾈｯﾄ","H",23,11,15,0,"13210","10101",1,2011/12/07 0:00:00,"H2311-0077",77,2011/12/07 0:00:00,,0
36587,1563,1,3,1,2011/11/15 0:00:00,38,0,0,\1500,113,0,0,\0,0,"MV　ｺﾞﾐ袋","H",23,11,15,0,"13204","10101",1,2011/12/07 0:00:00,"H2311-0076",76,2011/12/07 0:00:00,,0
36588,1559,1,3,1,2011/11/15 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花","H",23,11,15,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0072",72,2011/12/07 0:00:00,,0
36589,1558,1,3,1,2011/11/15 0:00:00,60,0,0,\2476,114,0,0,\0,0,"10月分　ｶﾞｽ料金(若草)","H",23,11,15,0,"13308","10102",1,2011/12/07 0:00:00,"H2311-0071",71,2011/12/07 0:00:00,,0
36590,1562,1,3,1,2011/11/15 0:00:00,52,0,0,\3007,113,0,0,\0,0,"松本新聞舗","H",23,11,15,0,"13225","10101",1,2011/12/07 0:00:00,"H2311-0075",75,2011/12/07 0:00:00,,0
36591,1561,1,3,1,2011/11/15 0:00:00,52,0,0,\3007,113,0,0,\0,0,"松本新聞舗","H",23,11,15,0,"13225","10101",1,2011/12/07 0:00:00,"H2311-0074",74,2011/12/07 0:00:00,,0
36592,1560,1,3,1,2011/11/15 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花(若草)","H",23,11,15,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0073",73,2011/12/07 0:00:00,,0
36593,1549,1,3,1,2011/11/11 0:00:00,45,0,0,\1490,113,0,0,\0,0,"ｲｵﾝ　ｸﾘｰﾌﾟ","H",23,11,11,0,"13211","10101",1,2011/12/07 0:00:00,"H2311-0062",62,2011/12/07 0:00:00,,0
36594,1550,1,3,1,2011/11/11 0:00:00,58,0,0,\1260,113,0,0,\0,0,"ﾀﾞｲｿｰ　ﾚｰｽﾍﾟｰﾊﾟｰ(若草)","H",23,11,11,0,"13306","10101",1,2011/12/07 0:00:00,"H2311-0063",63,2011/12/07 0:00:00,,0
36595,1543,1,3,1,2011/11/10 0:00:00,114,0,0,\2500,7,0,0,\0,0,"11月分　一時保育料","H",23,11,10,0,"10102","01401",1,2011/12/07 0:00:00,"H2311-0056",56,2011/12/07 0:00:00,,0
36596,1545,1,3,1,2011/11/10 0:00:00,53,0,0,\305552,114,0,0,\0,0,"10月分　給食材料費","H",23,11,10,0,"13301","10102",1,2011/12/07 0:00:00,"H2311-0058",58,2011/12/07 0:00:00,,0
36597,1544,1,3,1,2011/11/10 0:00:00,47,0,0,\43200,114,0,0,\0,0,"10月分　ｼﾙﾊﾞｰ人材","H",23,11,10,0,"13213","10102",1,2011/12/07 0:00:00,"H2311-0057",57,2011/12/07 0:00:00,,0
36598,1547,1,3,1,2011/11/10 0:00:00,64,0,0,\2380,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,11,10,0,"13312","10101",1,2011/12/07 0:00:00,"H2311-0060",60,2011/12/07 0:00:00,,0
36599,1548,1,3,1,2011/11/10 0:00:00,48,0,0,\420,113,0,0,\0,0,"振込手数料","H",23,11,10,0,"13214","10101",1,2011/12/07 0:00:00,"H2311-0061",61,2011/12/07 0:00:00,,0
36600,1546,1,3,1,2011/11/10 0:00:00,58,0,0,\10500,163,0,0,\0,0,"11月分　体育講師料","H",23,11,10,0,"13306","10112",1,2011/12/07 0:00:00,"H2311-0059",59,2011/12/07 0:00:00,,0
